"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_text","Answer.guns.supports-gun-control","Answer.guns1.supports-gun-rights","Answer.guns2.neutral/unclear","Answer.targeted.yes","Answer.targeted1.no","Answer.targeted2.n/a","Approve","Reject"
"322ZSN9Z6T6VE69VYQMDV7G63924T5","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:47 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:47 PDT 2022","","","3OWEPKL08NYWO0KOTV39D4QDF4D7NC","A1YSYI926BBOHW","Submitted","Sat Sep 24 15:33:55 PDT 2022","Sat Sep 24 15:39:52 PDT 2022","Tue Sep 27 15:39:52 PDT 2022","","","","357","0% (0/0)","0% (0/0)","0% (0/0)","@davidhogg111 Your persistence and drive with this is so impressive and inspiring. You all are truly the ones who want this most, despite being the ones whos lives have been the hardest.","false","false","true","true","false","false"
"322ZSN9Z6T6VE69VYQMDV7G63924T5","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:47 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:47 PDT 2022","","","36U2A8VAGFLEVEVMJR1TYPT6P8GYKY","A2IWGAADU93RNZ","Submitted","Sat Sep 24 15:33:41 PDT 2022","Sat Sep 24 15:42:20 PDT 2022","Tue Sep 27 15:42:20 PDT 2022","","","","519","0% (0/0)","0% (0/0)","0% (0/0)","@davidhogg111 Your persistence and drive with this is so impressive and inspiring. You all are truly the ones who want this most, despite being the ones whos lives have been the hardest.","false","false","true","false","true","false"
"322ZSN9Z6T6VE69VYQMDV7G63924T5","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:47 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:47 PDT 2022","","","3AZHRG4CUI6B2LRUQDYLPBIK29G03P","A2T7NCMNMS4IWF","Submitted","Sat Sep 24 15:32:49 PDT 2022","Sat Sep 24 16:00:24 PDT 2022","Tue Sep 27 16:00:24 PDT 2022","","","","1655","0% (0/0)","0% (0/0)","0% (0/0)","@davidhogg111 Your persistence and drive with this is so impressive and inspiring. You all are truly the ones who want this most, despite being the ones whos lives have been the hardest.","false","false","true","true","false","false"
"32CXT5U15TPBXKBMAY20HFIDO958U7","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:46 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:46 PDT 2022","","","3PW9OPU9P46MOSGTIWOGK6W21NM21J","A1EKDBZUSKK1WM","Submitted","Sat Sep 24 15:32:55 PDT 2022","Sat Sep 24 15:39:33 PDT 2022","Tue Sep 27 15:39:33 PDT 2022","","","","398","0% (0/0)","0% (0/0)","0% (0/0)","@TonyBartolo4 @KyleKashuv @charliekirk11 Except they arent his ideas. Hes a plant. Shapiro coached him.","false","false","true","true","false","false"
"32CXT5U15TPBXKBMAY20HFIDO958U7","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:46 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:46 PDT 2022","","","36DSNE9QZJK7QGL2VJSJVJVRW9IOJF","A1YSYI926BBOHW","Submitted","Sat Sep 24 15:35:24 PDT 2022","Sat Sep 24 15:40:48 PDT 2022","Tue Sep 27 15:40:48 PDT 2022","","","","324","0% (0/0)","0% (0/0)","0% (0/0)","@TonyBartolo4 @KyleKashuv @charliekirk11 Except they arent his ideas. Hes a plant. Shapiro coached him.","false","false","true","true","false","false"
"32CXT5U15TPBXKBMAY20HFIDO958U7","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:46 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:46 PDT 2022","","","3C8HJ7UOPLG9QS5U0PGSR9UCK7FZMV","AX8D3L76H0JR7","Submitted","Sat Sep 24 15:32:30 PDT 2022","Sat Sep 24 15:34:55 PDT 2022","Tue Sep 27 15:34:55 PDT 2022","","","","145","0% (0/0)","0% (0/0)","0% (0/0)","@TonyBartolo4 @KyleKashuv @charliekirk11 Except they arent his ideas. Hes a plant. Shapiro coached him.","true","false","false","true","false","false"
"33IXYHIZCI4JM9CB4HEU36J7GLJE2T","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:47 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:47 PDT 2022","","","3RXCAC0YI5BUEM8LGWIK1KDBPCX8GS","A1YSYI926BBOHW","Submitted","Sat Sep 24 15:34:52 PDT 2022","Sat Sep 24 15:40:43 PDT 2022","Tue Sep 27 15:40:43 PDT 2022","","","","351","0% (0/0)","0% (0/0)","0% (0/0)","If I die in a school shooting, I want them to play Pumped up kicks at my funeral.  I also want my headstone to say ""Had pumped up kicks but couldn't run fast enough""","false","false","true","false","true","false"
"33IXYHIZCI4JM9CB4HEU36J7GLJE2T","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:47 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:47 PDT 2022","","","358UUM7WRDPH3YCGM2KQMOVNG127R0","A3UM6E3V4GOLL5","Submitted","Sat Sep 24 15:33:46 PDT 2022","Sat Sep 24 15:52:48 PDT 2022","Tue Sep 27 15:52:48 PDT 2022","","","","1142","0% (0/0)","0% (0/0)","0% (0/0)","If I die in a school shooting, I want them to play Pumped up kicks at my funeral.  I also want my headstone to say ""Had pumped up kicks but couldn't run fast enough""","false","true","false","true","false","false"
"33IXYHIZCI4JM9CB4HEU36J7GLJE2T","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:47 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:47 PDT 2022","","","3RSDURM96O8B9E3CN5QQ0UG15BKYEE","AYYSG3O9FNU15","Submitted","Sat Sep 24 15:33:39 PDT 2022","Sat Sep 24 15:37:01 PDT 2022","Tue Sep 27 15:37:01 PDT 2022","","","","202","0% (0/0)","0% (0/0)","0% (0/0)","If I die in a school shooting, I want them to play Pumped up kicks at my funeral.  I also want my headstone to say ""Had pumped up kicks but couldn't run fast enough""","false","false","true","false","true","false"
"33K3E8REX9H3EO5HF3DN1MHHIRM8XZ","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:48 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:48 PDT 2022","","","3OF2M9AATUAE045RFD3CCW28V2KZKQ","A1YSYI926BBOHW","Submitted","Sat Sep 24 15:32:29 PDT 2022","Sat Sep 24 15:34:49 PDT 2022","Tue Sep 27 15:34:49 PDT 2022","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","Police killings of unarmed black Americans harm mental health of wider black population https://t.co/K9dBif9dIV","false","false","true","false","true","false"
"33K3E8REX9H3EO5HF3DN1MHHIRM8XZ","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:48 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:48 PDT 2022","","","3Y5140Z9DB2TG5DXS1KY8ILHTZPIPE","A1YTOWIG4C22AN","Submitted","Sat Sep 24 15:34:41 PDT 2022","Sat Sep 24 15:59:32 PDT 2022","Tue Sep 27 15:59:32 PDT 2022","","","","1491","0% (0/0)","0% (0/0)","0% (0/0)","Police killings of unarmed black Americans harm mental health of wider black population https://t.co/K9dBif9dIV","false","false","true","true","false","false"
"33K3E8REX9H3EO5HF3DN1MHHIRM8XZ","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:48 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:48 PDT 2022","","","3DY4FPOOAFAJEODC40N6S2BQ2J8RVB","AX8D3L76H0JR7","Submitted","Sat Sep 24 15:32:23 PDT 2022","Sat Sep 24 15:32:53 PDT 2022","Tue Sep 27 15:32:53 PDT 2022","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","Police killings of unarmed black Americans harm mental health of wider black population https://t.co/K9dBif9dIV","false","true","false","false","true","false"
"33NOQL7TA1LSJJ5WGL18Y7XSQRJZ8M","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:46 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:46 PDT 2022","","","3Z4AIRP3CKZNP8JQ6L99AWQYEWMX1O","A1YSYI926BBOHW","Submitted","Sat Sep 24 15:32:20 PDT 2022","Sat Sep 24 15:33:55 PDT 2022","Tue Sep 27 15:33:55 PDT 2022","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","@BeatThePress1 @DLoesch The discussion isnt about arming teachers that dont want to be armed, its about those that want to be trained and armed, some already have guns and are trained. Its much better than using their body as a shield. Not to mention its already working in schools. #2A","false","true","false","true","false","false"
"33NOQL7TA1LSJJ5WGL18Y7XSQRJZ8M","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:46 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:46 PDT 2022","","","3U088ZLJVYF8TJTI0X9NU8TH02B0WW","A2IWGAADU93RNZ","Submitted","Sat Sep 24 15:33:40 PDT 2022","Sat Sep 24 15:42:07 PDT 2022","Tue Sep 27 15:42:07 PDT 2022","","","","507","0% (0/0)","0% (0/0)","0% (0/0)","@BeatThePress1 @DLoesch The discussion isnt about arming teachers that dont want to be armed, its about those that want to be trained and armed, some already have guns and are trained. Its much better than using their body as a shield. Not to mention its already working in schools. #2A","false","true","false","true","false","false"
"33NOQL7TA1LSJJ5WGL18Y7XSQRJZ8M","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:46 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:46 PDT 2022","","","36AHBNMV15Y6H8PCRAF6UCYG5ZJYDL","AYYSG3O9FNU15","Submitted","Sat Sep 24 15:33:38 PDT 2022","Sat Sep 24 15:35:44 PDT 2022","Tue Sep 27 15:35:44 PDT 2022","","","","126","0% (0/0)","0% (0/0)","0% (0/0)","@BeatThePress1 @DLoesch The discussion isnt about arming teachers that dont want to be armed, its about those that want to be trained and armed, some already have guns and are trained. Its much better than using their body as a shield. Not to mention its already working in schools. #2A","false","true","false","true","false","false"
"33NOQL7TA1LSJJ5WGL18Y7XSQRK8ZW","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:49 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:49 PDT 2022","","","3BGYGHDBBB6TDDYP10OUPP67TT0220","A1YSYI926BBOHW","Submitted","Sat Sep 24 15:33:27 PDT 2022","Sat Sep 24 15:39:19 PDT 2022","Tue Sep 27 15:39:19 PDT 2022","","","","352","0% (0/0)","0% (0/0)","0% (0/0)","@ChocoHarveyMilk @Alyssa_Milano @DLoesch Are you kidding?? Record members now!! Record gun sales!!! I joined a month ago &amp; purchased my AR-15 yesterday!!!! Thanks @davidhogg111 !! #MAGA","false","true","false","true","false","false"
"33NOQL7TA1LSJJ5WGL18Y7XSQRK8ZW","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:49 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:49 PDT 2022","","","3LOZAJ85YRZUET1MPP9NFF03620X25","AKSJ3C5O3V9RB","Submitted","Sat Sep 24 15:32:20 PDT 2022","Sat Sep 24 15:53:55 PDT 2022","Tue Sep 27 15:53:55 PDT 2022","","","","1295","0% (0/0)","0% (0/0)","0% (0/0)","@ChocoHarveyMilk @Alyssa_Milano @DLoesch Are you kidding?? Record members now!! Record gun sales!!! I joined a month ago &amp; purchased my AR-15 yesterday!!!! Thanks @davidhogg111 !! #MAGA","false","true","false","true","false","false"
"33NOQL7TA1LSJJ5WGL18Y7XSQRK8ZW","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:49 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:49 PDT 2022","","","3W2LOLRXLP15YDJ05W9ZQT09ML1KRI","AX8D3L76H0JR7","Submitted","Sat Sep 24 15:33:33 PDT 2022","Sat Sep 24 15:36:50 PDT 2022","Tue Sep 27 15:36:50 PDT 2022","","","","197","0% (0/0)","0% (0/0)","0% (0/0)","@ChocoHarveyMilk @Alyssa_Milano @DLoesch Are you kidding?? Record members now!! Record gun sales!!! I joined a month ago &amp; purchased my AR-15 yesterday!!!! Thanks @davidhogg111 !! #MAGA","false","false","true","true","false","false"
"34R0BODSQELBL6VYM0GS1DMJ0VAE5U","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:48 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:48 PDT 2022","","","3ZQIG0FLQS2OMKUY3UXCF1J7UYNVWI","A2IWGAADU93RNZ","Submitted","Sat Sep 24 15:33:39 PDT 2022","Sat Sep 24 15:41:42 PDT 2022","Tue Sep 27 15:41:42 PDT 2022","","","","483","0% (0/0)","0% (0/0)","0% (0/0)","@ColMorrisDavis @PatrickMcHenry @realDonaldTrump They have not had the conscience to change things after our own kids were slaughtered in Parkland. Children mean nothing to them.","true","false","false","true","false","false"
"34R0BODSQELBL6VYM0GS1DMJ0VAE5U","3VILS635XT30DQRI13ER8GO6DM0SP2","tweets' attitude towards guns","Please read the given tweets and label it according to their attitudes towards guns.","tweets, classification, guns, social media","$0.15","Sat Sep 24 15:31:48 PDT 2022","3","BatchId:4864509;OriginalHitTemplateId:928390828;","3600","259200","Sat Oct 01 15:31:48 PDT 2022","","","34T446B1CE0ZFLNDJ69MIEME8MT0CN","A2T7NCMNMS4IWF","Submitted","Sat Sep 24 15:37:31 PDT 2022","Sat Sep 24 16:14:53 PDT 2022","Tue Sep 27 16:14:53 PDT 2022","","","","2242","0% (0/0)","0% (0/0)","0% (0/0)","@ColMorrisDavis @PatrickMcHenry @realDonaldTrump They have not had the conscience to change things after our own kids were slaughtered in Parkland. Children mean nothing to them.","true","false","false","true","false","false"
