Florida,2012,13558844,0.5348224332803408,0.9136
Florida,2013,13833236,0.5479507553851395,0.9247
Florida,2014,14542370,0.5482792004029007,0.9356
Florida,2015,14931173,0.5473896222201171,0.9447
Florida,2016,15212112,0.5443567312442003,0.9511
Georgia,2000,5701293,0.5237987745888423,0.9649
Georgia,2001,6336556,0.5345590443570838,0.959
Georgia,2002,6894589,0.5432941410645875,0.947
Georgia,2003,7352918,0.5439843193458088,0.9485
Georgia,2004,7492703,0.5437501451412514,0.9488
Georgia,2005,7886069,0.5441420508828396,0.943
Georgia,2006,8583817,0.5419340855459677,0.9493
Georgia,2007,9507096,0.5467137984752894,0.9507
Georgia,2008,10289480,0.5366906306710046,0.9325
Georgia,2009,10063924,0.528980397301759,0.8958
Georgia,2010,9841382,0.5518174673699632,0.8933
Georgia,2011,9671343,0.5626969747746615,0.8986
Georgia,2012,9611118,0.5523565005659703,0.9096
Georgia,2013,9555687,0.5517935494630173,0.9186
Georgia,2014,9635641,0.5453616160692293,0.9286
Georgia,2015,10081483,0.544912509004868,0.9393
Georgia,2016,10534931,0.5498860864494445,0.9455
Hawaii,2000,765134,0.5611498550433404,0.9576
Hawaii,2001,732512,0.53736160872793,0.9569
Hawaii,2002,815123,0.5673827139353922,0.9598
Hawaii,2003,888473,0.5544666972875552,0.9609
Hawaii,2004,943647,0.5440170045849425,0.967
Hawaii,2005,1007207,0.5703953720824213,0.9717
Hawaii,2006,1077351,0.5553447273357086,0.9747
Hawaii,2007,1177781,0.5354513812486248,0.9725
Hawaii,2008,1281836,0.571633708049561,0.9598
Hawaii,2009,1402305,0.6047882601714517,0.9333
Hawaii,2010,1321657,0.5965615236217523,0.9316
Hawaii,2011,1253534,0.5548810501862685,0.9316
Hawaii,2012,1262938,0.5386276390531459,0.9409
Hawaii,2013,1283872,0.547279379449486,0.9524
Hawaii,2014,1386369,0.5536299030726668,0.9577
Hawaii,2015,1377713,0.5464937778757987,0.9657
Hawaii,2016,1468044,0.5371363004711875,0.9712
Idaho,2000,798629,0.5440337280488727,0.9533
Idaho,2001,853733,0.5560021752084846,0.9493
Idaho,2002,896815,0.538295597850455,0.9437
Idaho,2003,924434,0.535301437628732,0.9445
Idaho,2004,943113,0.5404801501930709,0.9513
Idaho,2005,989703,0.5439366118188378,0.9604
Idaho,2006,1027985,0.5399874981614944,0.9656
Idaho,2007,1069134,0.5453452025838675,0.9694
Idaho,2008,1124302,0.561777979421664,0.9502
Idaho,2009,1157633,0.5569704481136387,0.9125
Idaho,2010,1159932,0.5526809695545464,0.9122
Idaho,2011,1104553,0.5633123522937876,0.9182
Idaho,2012,1073312,0.5614419790490798,0.926
Idaho,2013,1113400,0.5658451899601357,0.9318
Idaho,2014,1108768,0.5508442746908366,0.9561
Idaho,2015,1130814,0.5571829792266152,0.9611
Idaho,2016,1171313,0.5575079248731545,0.9634
Illinois,2000,8738312,0.4834958300111934,0.9556
Illinois,2001,9317202,0.4818184074739445,0.9456
Illinois,2002,9904454,0.4816638622769051,0.9344
Illinois,2003,10409933,0.4892305148711995,0.9326
Illinois,2004,10829189,0.4994574738454704,0.9381
Illinois,2005,11063949,0.5020950220116859,0.9429
Illinois,2006,11327481,0.500721367088545,0.9543
Illinois,2007,11692204,0.49962592806503536,0.9491
Illinois,2008,12676038,0.49329120523880227,0.9353
Illinois,2009,13520105,0.48780535764875027,0.898
Illinois,2010,14668228,0.5135879146392899,0.895
Illinois,2011,14636402,0.5130924370443126,0.9023
Illinois,2012,14896596,0.5124821003109172,0.9097
Illinois,2013,15285224,0.5178301712673207,0.9092
Illinois,2014,16323537,0.5251956605587721,0.9283
Illinois,2015,17313173,0.5341917588973686,0.9398
Illinois,2016,17804976,0.5389364802947849,0.9411
Indiana,2000,4143020,0.4863568922003311,0.9698
Indiana,2001,4364661,0.4854004341918823,0.9575
Indiana,2002,4586033,0.4903246575931241,0.9482
Indiana,2003,4785880,0.48946789231027277,0.9474
Indiana,2004,5005025,0.48532662755241257,0.9459
Indiana,2005,5343758,0.482661907029001,0.946
Indiana,2006,5348450,0.47496371246865776,0.9505
Indiana,2007,5511104,0.48081261469358655,0.9538
Indiana,2008,5504992,0.5066323843387877,0.9411
Indiana,2009,5548292,0.49457079344127386,0.8954
Indiana,2010,5746633,0.4995971322492939,0.8989
Indiana,2011,5609296,0.504726624737606,0.9108
Indiana,2012,5659432,0.4985446496826172,0.9178
Indiana,2013,5535933,0.49378792818402745,0.9248
Indiana,2014,5513142,0.4950718140955788,0.9406
Indiana,2015,5537406,0.48665244577435257,0.9521
Indiana,2016,5730602,0.4967888531945499,0.9564
Iowa,2000,1906755,0.47970935991202607,0.9731
Iowa,2001,1994331,0.4735448925119904,0.9667
Iowa,2002,2109878,0.4775383308911833,0.9602
Iowa,2003,2157225,0.47747449640216116,0.9556
Iowa,2004,2256107,0.5077560788866086,0.9547
Iowa,2005,2323233,0.5051001739518375,0.957
Iowa,2006,2425326,0.49189137334445027,0.9634
Iowa,2007,2557629,0.49194870142672353,0.9629
Iowa,2008,2737356,0.49808543174041936,0.9585
Iowa,2009,2914176,0.5083882483924981,0.9359
Iowa,2010,2970150,0.49990330641565717,0.9388
Iowa,2011,2995991,0.49460881377063753,0.9435
Iowa,2012,3072424,0.4910436850299972,0.9494
Iowa,2013,3174989,0.5025115376257411,0.9526
Iowa,2014,3266694,0.49937591272286563,0.9576
Iowa,2015,3383909,0.49964297600320345,0.9629
Iowa,2016,3447707,0.49447838136931666,0.9642
Kansas,2000,1661540,0.4993973712764007,0.9624
Kansas,2001,1721113,0.4930102270705858,0.9573
Kansas,2002,1958937,0.5307600082908518,0.9492
Kansas,2003,2068389,0.5416417457066991,0.9445
Kansas,2004,2132173,0.5354479467287588,0.9448
Kansas,2005,2174402,0.5333865476523679,0.9492
Kansas,2006,2378494,0.5358175264699256,0.956
Kansas,2007,2602503,0.5394983883475946,0.9574
Kansas,2008,2770019,0.5408029091482724,0.9542
Kansas,2009,2883104,0.4947198327450847,0.931
Kansas,2010,2837948,0.4746185630768423,0.9305
Kansas,2011,2839803,0.5015418182434717,0.936
Kansas,2012,2935226,0.5226808202839389,0.9429
Kansas,2013,2969201,0.5282314269128591,0.947
Kansas,2014,3033016,0.5090700599568241,0.955
Kansas,2015,3051755,0.4941533980469334,0.9583
Kansas,2016,3006786,0.49011676921762865,0.9598
Kentucky,2000,2345581,0.5199724139276413,0.9585
Kentucky,2001,2467964,0.567271366537121,0.9479
Kentucky,2002,2598897,0.5722337818467657,0.9422
Kentucky,2003,2688476,0.5719560539807093,0.9382
Kentucky,2004,2723672,0.517817323455596,0.9451
Kentucky,2005,2864633,0.49813891283295464,0.9413
Kentucky,2006,3082253,0.504214639738602,0.943
Kentucky,2007,3184235,0.5013251703970442,0.9461
Kentucky,2008,3422359,0.5037907676998299,0.9353
Kentucky,2009,3468191,0.5077130659817896,0.8921
Kentucky,2010,3616584,0.5099475174458913,0.897
Kentucky,2011,3663998,0.5051108032286303,0.9062
Kentucky,2012,3697663,0.49669535843033186,0.918
Kentucky,2013,3663594,0.49415233232297834,0.9207
Kentucky,2014,3659917,0.49820417823100566,0.9357
Kentucky,2015,3807748,0.5040112446420443,0.9476
Kentucky,2016,3917968,0.5031886211144961,0.9498
Louisiana,2000,2601684,0.5412172876894309,0.948
Louisiana,2001,2654239,0.537306873386352,0.9431
Louisiana,2002,2882613,0.5440671449740075,0.9392
Louisiana,2003,3009591,0.545678203375977,0.9359
Louisiana,2004,3137090,0.5495437971388456,0.9417
Louisiana,2005,3264689,0.549466545912766,0.9298
Louisiana,2006,3167501,0.5251003699822054,0.9597
Louisiana,2007,3430268,0.5152609728118178,0.9585
Louisiana,2008,3879560,0.5104688912213472,0.9534
Louisiana,2009,4051985,0.503104683907047,0.9317
Louisiana,2010,4136550,0.5091125302937679,0.9244
Louisiana,2011,4162557,0.5064634189371532,0.9254
Louisiana,2012,4365583,0.5133221950041665,0.9324
Louisiana,2013,3963343,0.4991062703377963,0.9355
Louisiana,2014,4026042,0.4945603231388554,0.9374
Louisiana,2015,4100906,0.4860469562226518,0.9367
Louisiana,2016,4095916,0.4965553192882238,0.9383
Maine,2000,1053067,0.5716119625940955,0.9668
Maine,2001,1118171,0.5708897881495686,0.9625
Maine,2002,1180701,0.5739855966538034,0.9554
Maine,2003,1255095,0.5826494104080697,0.9485
Maine,2004,1304255,0.5692518333395892,0.9535
Maine,2005,1355800,0.5831051748326336,0.9509
Maine,2006,1376177,0.5778762336553656,0.953
Maine,2007,1459635,0.5835909172145197,0.9533
Maine,2008,1359995,0.5266617692105428,0.9466
Maine,2009,1383650,0.5272043784273143,0.916
Maine,2010,1421800,0.5303852399360911,0.9157
Maine,2011,1431522,0.5246485751511342,0.9227
Maine,2012,1376755,0.5243264899787071,0.9281
Maine,2013,1351259,0.5329558788438139,0.933
Maine,2014,1369822,0.5371214860044026,0.9441
Maine,2015,1406898,0.5419108074170512,0.9559
Maine,2016,1437164,0.5310825197710508,0.9623
Maryland,2000,3874590,0.5267467478953051,0.9647
Maryland,2001,4172982,0.5228408384433634,0.9581
Maryland,2002,4482809,0.5231764312922087,0.9522
Maryland,2003,4738579,0.5426360415174638,0.9521
Maryland,2004,4963083,0.5562785798332156,0.9539
Maryland,2005,5154440,0.5268952785360635,0.9551
Maryland,2006,5535192,0.522913491663716,0.9583
Maryland,2007,6031042,0.5225651523126877,0.9628
Maryland,2008,6614339,0.5191913965273731,0.9549
Maryland,2009,6899346,0.5408028579672398,0.9244
Maryland,2010,7147880,0.5412726982631958,0.9216
Maryland,2011,7205515,0.5439069900224922,0.9269
Maryland,2012,7140620,0.5404590020995842,0.9313
Maryland,2013,7303090,0.5497395224272971,0.9347
Maryland,2014,7475952,0.5451790107066815,0.9427
Maryland,2015,7686024,0.5536355249937278,0.95
Maryland,2016,7779504,0.5559889798531195,0.9572
Massachusetts,2000,5624037,0.5941074729545022,0.9718
Massachusetts,2001,6135199,0.5803177181379963,0.962
Massachusetts,2002,6256148,0.5436612389308549,0.9478
Massachusetts,2003,6521028,0.5729045847808169,0.9428
Massachusetts,2004,6883753,0.5720564813856829,0.9489
Massachusetts,2005,7203922,0.5660664626112747,0.952
Massachusetts,2006,7613569,0.5638168458667494,0.9529
Massachusetts,2007,8053653,0.5625820176398786,0.9548
Massachusetts,2008,8479345,0.5795249237178985,0.947
Massachusetts,2009,8885949,0.5855721855964758,0.9191
Massachusetts,2010,8479433,0.5707049410939947,0.9193
Massachusetts,2011,8685894,0.5732923553442179,0.9278
Massachusetts,2012,8801567,0.5607500506018676,0.9329
Massachusetts,2013,9097982,0.5615377944754028,0.9336
Massachusetts,2014,9407351,0.5695079839231237,0.9427
Massachusetts,2015,9774884,0.5759309275337726,0.952
Massachusetts,2016,9991819,0.5864473162153977,0.9599
Michigan,2000,7709336,0.46496329489185084,0.9636
Michigan,2001,8136476,0.46299004880002914,0.9481
Michigan,2002,8402799,0.4450217384258215,0.9381
Michigan,2003,8725075,0.4433389717774615,0.9291
Michigan,2004,9094564,0.45335209505068313,0.9303
Michigan,2005,9269314,0.45239310726385285,0.9322
Michigan,2006,9400832,0.45575906790587256,0.9297
Michigan,2007,9608836,0.48432028527652293,0.929
Michigan,2008,9608877,0.46411220559723876,0.9181
Michigan,2009,9422685,0.4713098129053072,0.8686
Michigan,2010,9457233,0.4736427816755393,0.8778
Michigan,2011,9198775,0.49804011359425593,0.8999
Michigan,2012,9070480,0.502135096090396,0.9096
Michigan,2013,8885537,0.5086674325508247,0.9127
Michigan,2014,8858564,0.5103340383920973,0.9278
Michigan,2015,9040821,0.5095457316344607,0.9457
Michigan,2016,9113469,0.5062632197728137,0.9502
Minnesota,2000,3825732,0.49451120037754037,0.9696
Minnesota,2001,3981906,0.4843203956000971,0.9624
Minnesota,2002,4113812,0.4719772770531118,0.9554
Minnesota,2003,4318736,0.4831465626702555,0.9521
Minnesota,2004,4506036,0.50271543376487,0.9541
Minnesota,2005,4637773,0.5106221318075136,0.9589
Minnesota,2006,4818788,0.498223881410262,0.9594
Minnesota,2007,5048143,0.5032991180052452,0.954
Minnesota,2008,5242058,0.501027084601339,0.9459
Minnesota,2009,5815987,0.5195796005588887,0.9208
Minnesota,2010,5676045,0.5372613744506035,0.9258
Minnesota,2011,5644771,0.5318993298456157,0.9349
Minnesota,2012,5672620,0.5303324087810157,0.9435
Minnesota,2013,5826404,0.5324797918921544,0.9496
Minnesota,2014,5986788,0.5297673984800704,0.9573
Minnesota,2015,6257807,0.5227964843734335,0.9622
Minnesota,2016,6548885,0.509682661908611,0.9614
Mississippi,2000,1524728,0.5088407241310954,0.9465
Mississippi,2001,1548979,0.5285908750123277,0.945
Mississippi,2002,1586661,0.5243234633494938,0.9357
Mississippi,2003,1702193,0.531073479818532,0.9387
Mississippi,2004,1831472,0.5272049391927525,0.9385
Mississippi,2005,1935459,0.5360040034296121,0.9241
Mississippi,2006,2096028,0.5154966655484605,0.9365
Mississippi,2007,2160396,0.5194841794363813,0.9383
Mississippi,2008,2286231,0.5239673660442948,0.9331
Mississippi,2009,2317710,0.5090784570928026,0.9064
Mississippi,2010,2337184,0.5188833585650197,0.899
Mississippi,2011,2238165,0.5150199630308279,0.9024
Mississippi,2012,2291333,0.5180178917407258,0.9119
Mississippi,2013,2274357,0.5204418713744694,0.915
Mississippi,2014,2279076,0.5106511694395661,0.9239
Mississippi,2015,2350872,0.5083473185110992,0.9349
Mississippi,2016,2407637,0.5198557398740239,0.9406
Missouri,2000,3459281,0.5156481046440633,0.966
Missouri,2001,3659465,0.5153678835210969,0.9549
Missouri,2002,3901665,0.510894831479271,0.9471
Missouri,2003,4087984,0.5171075611970986,0.9435
Missouri,2004,4061388,0.5143316518156668,0.9412
Missouri,2005,4224716,0.5170400313794026,0.9458
Missouri,2006,4483151,0.5180035707881246,0.9513
Missouri,2007,4743390,0.5130471227972452,0.9491
Missouri,2008,5004354,0.505468909952195,0.9381
Missouri,2009,5175127,0.5060108210325203,0.9096
Missouri,2010,5237387,0.5165185964513642,0.9049
Missouri,2011,5100879,0.5182500796291188,0.9135
Missouri,2012,5056789,0.51023957438775,0.9283
Missouri,2013,5139610,0.5138704046476607,0.9322
Missouri,2014,5243167,0.5078497235004696,0.9384
Missouri,2015,5387766,0.511156125416293,0.9489
Missouri,2016,5488433,0.5119863259688866,0.9546
Montana,2000,613132,0.5829536551787086,0.9517
Montana,2001,638218,0.5652458865395209,0.9538
Montana,2002,662030,0.5687738410254648,0.9544
Montana,2003,687104,0.5655740201287536,0.9527
Montana,2004,703730,0.566876400113741,0.9549
Montana,2005,721019,0.5684799200206887,0.9592
Montana,2006,753664,0.5470851822627629,0.9668
Montana,2007,793711,0.55025810539685,0.9664
Montana,2008,831718,0.533947324158138,0.9531
Montana,2009,855803,0.5274643525209787,0.9287
Montana,2010,895727,0.5452155536050585,0.928
Montana,2011,902615,0.5451943241780544,0.9336
Montana,2012,888206,0.5374802500639925,0.942
Montana,2013,907018,0.5400456439663451,0.9464
Montana,2014,949120,0.5410175087384086,0.9534
Montana,2015,940488,0.5210918856564096,0.9572
Montana,2016,973199,0.5177171480416153,0.9569
Nebraska,2000,1188826,0.5489771783245572,0.9721
Nebraska,2001,1256013,0.5357128233650265,0.9686
Nebraska,2002,1338653,0.5223375729472158,0.9632
Nebraska,2003,1414919,0.5392291668413386,0.9606
Nebraska,2004,1471641,0.5515922678783667,0.9611
Nebraska,2005,1487488,0.549136584198915,0.9621
Nebraska,2006,1570629,0.5477823698665969,0.9696
Nebraska,2007,1673992,0.5368919325026756,0.9707
Nebraska,2008,1784350,0.5365396313456896,0.9675
Nebraska,2009,1887427,0.5356221673004989,0.9535
Nebraska,2010,2089854,0.5741043278128476,0.9528
Nebraska,2011,2101943,0.5717509818226131,0.9559
Nebraska,2012,2247992,0.5793021909194058,0.9611
Nebraska,2013,2318463,0.5924969294957013,0.9632
Nebraska,2014,2371149,0.5915106221996377,0.9674
Nebraska,2015,2446701,0.5711458815279541,0.97
Nebraska,2016,2526973,0.5445567235048882,0.9694
Nevada,2000,1114489,0.4572378866662455,0.9588
Nevada,2001,1171360,0.43499056757921006,0.9481
Nevada,2002,1343669,0.4612627500709744,0.9431
Nevada,2003,1406660,0.46747986392948154,0.9474
Nevada,2004,1544881,0.4784959141973705,0.9555
Nevada,2005,1665706,0.478164740465159,0.9586
Nevada,2006,1840698,0.45754601254443533,0.9595
Nevada,2007,2047045,0.4709779721979555,0.954
Nevada,2008,2094491,0.4290918782975888,0.9313
Nevada,2009,2145779,0.4687275619440523,0.8828
Nevada,2010,2117135,0.49687868836145865,0.8624
Nevada,2011,2161550,0.5075425202313767,0.8669
Nevada,2012,2049362,0.4986638946922237,0.884
Nevada,2013,2058538,0.5073485936832631,0.9003
Nevada,2014,2104452,0.5204118877694853,0.9184
Nevada,2015,2170424,0.5188572548728988,0.9315
Nevada,2016,2288790,0.5232418181955348,0.9421
New Hampshire,2000,902062,0.5499053581606869,0.9735
New Hampshire,2001,937479,0.5219691288014819,0.9661
New Hampshire,2002,1047490,0.5355137172061817,0.9549
New Hampshire,2003,1119824,0.5275708516520274,0.9555
New Hampshire,2004,1195488,0.5346523494975425,0.962
New Hampshire,2005,1261140,0.5405046321376407,0.9636
New Hampshire,2006,1332640,0.5342854977875087,0.9649
New Hampshire,2007,1395619,0.53509100180585,0.9649
New Hampshire,2008,1495009,0.5504530440606474,0.9626
New Hampshire,2009,1546316,0.5607874951811507,0.9386
New Hampshire,2010,1612216,0.5643107283428394,0.9389
New Hampshire,2011,1654129,0.5511477907161164,0.9454
New Hampshire,2012,1654634,0.5586801292778028,0.9455
New Hampshire,2013,1642945,0.57075754533384,0.9475
New Hampshire,2014,1682021,0.5681322968369747,0.957
New Hampshire,2015,1697165,0.5574125042696866,0.9659
New Hampshire,2016,1743022,0.5578066665855942,0.9715
New Jersey,2000,8244717,0.5182993940875253,0.9634
New Jersey,2001,8782754,0.5122795380617501,0.9576
New Jersey,2002,9328162,0.5138025864619776,0.9423
New Jersey,2003,10169992,0.5133007068312756,0.9418
New Jersey,2004,10880932,0.5068534882880291,0.9508
New Jersey,2005,11575456,0.5027699688021264,0.9556
New Jersey,2006,12309954,0.509144661070935,0.9538
New Jersey,2007,13250745,0.5181717098689385,0.9578
New Jersey,2008,13739017,0.525021590860455,0.9456
New Jersey,2009,13800343,0.5278319642043968,0.9104
New Jersey,2010,14481471,0.5416336720094946,0.9033
New Jersey,2011,14113108,0.5488001422288697,0.9064
New Jersey,2012,14491817,0.5482543711467166,0.9062
New Jersey,2013,15489942,0.5496805169642192,0.916
New Jersey,2014,14956606,0.5391282538330409,0.9327
New Jersey,2015,15339450,0.5324400192101806,0.9429
New Jersey,2016,15831343,0.5336621937231009,0.9507
New Mexico,2000,1048533,0.48430391989768273,0.9498
New Mexico,2001,1096488,0.4736076904537095,0.9503
New Mexico,2002,1195658,0.47023497236382683,0.9451
New Mexico,2003,1239571,0.46633021586522905,0.9411
New Mexico,2004,1340535,0.4650387094289904,0.9445
New Mexico,2005,1395996,0.4635248710361205,0.9478
New Mexico,2006,1500318,0.4840144554152641,0.958
New Mexico,2007,1610295,0.49102338886166563,0.964
New Mexico,2008,1732652,0.4813291241217382,0.9572
New Mexico,2009,1807514,0.4581186486428261,0.9292
New Mexico,2010,1800983,0.4721960179944825,0.9222
