Hawaii,2011,1253534,0.0684
Hawaii,2012,1262938,0.0591
Hawaii,2013,1283872,0.0476
Hawaii,2014,1386369,0.0423
Hawaii,2015,1377713,0.0343
Hawaii,2016,1468044,0.0288
Idaho,2000,798629,0.0467
Idaho,2001,853733,0.0507
Idaho,2002,896815,0.0563
Idaho,2003,924434,0.0555
Idaho,2004,943113,0.0487
Idaho,2005,989703,0.0396
Idaho,2006,1027985,0.0344
Idaho,2007,1069134,0.0306
Idaho,2008,1124302,0.0498
Idaho,2009,1157633,0.0875
Idaho,2010,1159932,0.0878
Idaho,2011,1104553,0.0818
Idaho,2012,1073312,0.074
Idaho,2013,1113400,0.0682
Idaho,2014,1108768,0.0439
Idaho,2015,1130814,0.0389
Idaho,2016,1171313,0.0366
Illinois,2000,8738312,0.0444
Illinois,2001,9317202,0.0544
Illinois,2002,9904454,0.0656
Illinois,2003,10409933,0.0674
Illinois,2004,10829189,0.0619
Illinois,2005,11063949,0.0571
Illinois,2006,11327481,0.0457
Illinois,2007,11692204,0.0509
Illinois,2008,12676038,0.0647
Illinois,2009,13520105,0.102
Illinois,2010,14668228,0.105
Illinois,2011,14636402,0.0977
Illinois,2012,14896596,0.0903
Illinois,2013,15285224,0.0908
Illinois,2014,16323537,0.0717
Illinois,2015,17313173,0.0602
Illinois,2016,17804976,0.0589
Indiana,2000,4143020,0.0302
Indiana,2001,4364661,0.0425
Indiana,2002,4586033,0.0518
Indiana,2003,4785880,0.0526
Indiana,2004,5005025,0.0541
Indiana,2005,5343758,0.054
Indiana,2006,5348450,0.0495
Indiana,2007,5511104,0.0462
Indiana,2008,5504992,0.0589
Indiana,2009,5548292,0.1046
Indiana,2010,5746633,0.1011
Indiana,2011,5609296,0.0892
Indiana,2012,5659432,0.0822
Indiana,2013,5535933,0.0752
Indiana,2014,5513142,0.0594
Indiana,2015,5537406,0.0479
Indiana,2016,5730602,0.0436
Iowa,2000,1906755,0.0269
Iowa,2001,1994331,0.0333
Iowa,2002,2109878,0.0398
Iowa,2003,2157225,0.0444
Iowa,2004,2256107,0.0453
Iowa,2005,2323233,0.043
Iowa,2006,2425326,0.0366
Iowa,2007,2557629,0.0371
Iowa,2008,2737356,0.0415
Iowa,2009,2914176,0.0641
Iowa,2010,2970150,0.0612
Iowa,2011,2995991,0.0565
Iowa,2012,3072424,0.0506
Iowa,2013,3174989,0.0474
Iowa,2014,3266694,0.0424
Iowa,2015,3383909,0.0371
Iowa,2016,3447707,0.0358
Kansas,2000,1661540,0.0376
Kansas,2001,1721113,0.0427
Kansas,2002,1958937,0.0508
Kansas,2003,2068389,0.0555
Kansas,2004,2132173,0.0552
Kansas,2005,2174402,0.0508
Kansas,2006,2378494,0.044
Kansas,2007,2602503,0.0426
Kansas,2008,2770019,0.0458
Kansas,2009,2883104,0.069
Kansas,2010,2837948,0.0695
Kansas,2011,2839803,0.064
Kansas,2012,2935226,0.0571
Kansas,2013,2969201,0.053
Kansas,2014,3033016,0.045
Kansas,2015,3051755,0.0417
Kansas,2016,3006786,0.0402
Kentucky,2000,2345581,0.0415
Kentucky,2001,2467964,0.0521
Kentucky,2002,2598897,0.0578
Kentucky,2003,2688476,0.0618
Kentucky,2004,2723672,0.0549
Kentucky,2005,2864633,0.0587
Kentucky,2006,3082253,0.057
Kentucky,2007,3184235,0.0539
Kentucky,2008,3422359,0.0647
Kentucky,2009,3468191,0.1079
Kentucky,2010,3616584,0.103
Kentucky,2011,3663998,0.0938
Kentucky,2012,3697663,0.082
Kentucky,2013,3663594,0.0793
Kentucky,2014,3659917,0.0643
Kentucky,2015,3807748,0.0524
Kentucky,2016,3917968,0.0502
Louisiana,2000,2601684,0.052
Louisiana,2001,2654239,0.0569
Louisiana,2002,2882613,0.0608
Louisiana,2003,3009591,0.0641
Louisiana,2004,3137090,0.0583
Louisiana,2005,3264689,0.0702
Louisiana,2006,3167501,0.0403
Louisiana,2007,3430268,0.0415
Louisiana,2008,3879560,0.0466
Louisiana,2009,4051985,0.0683
Louisiana,2010,4136550,0.0756
Louisiana,2011,4162557,0.0746
Louisiana,2012,4365583,0.0676
Louisiana,2013,3963343,0.0645
Louisiana,2014,4026042,0.0626
Louisiana,2015,4100906,0.0633
Louisiana,2016,4095916,0.0617
Maine,2000,1053067,0.0332
Maine,2001,1118171,0.0375
Maine,2002,1180701,0.0446
Maine,2003,1255095,0.0515
Maine,2004,1304255,0.0465
Maine,2005,1355800,0.0491
Maine,2006,1376177,0.047
Maine,2007,1459635,0.0467
Maine,2008,1359995,0.0534
Maine,2009,1383650,0.084
Maine,2010,1421800,0.0843
Maine,2011,1431522,0.0773
Maine,2012,1376755,0.0719
Maine,2013,1351259,0.067
Maine,2014,1369822,0.0559
Maine,2015,1406898,0.0441
Maine,2016,1437164,0.0377
Maryland,2000,3874590,0.0353
Maryland,2001,4172982,0.0419
Maryland,2002,4482809,0.0478
Maryland,2003,4738579,0.0479
Maryland,2004,4963083,0.0461
Maryland,2005,5154440,0.0449
Maryland,2006,5535192,0.0417
Maryland,2007,6031042,0.0372
Maryland,2008,6614339,0.0451
Maryland,2009,6899346,0.0756
Maryland,2010,7147880,0.0784
Maryland,2011,7205515,0.0731
Maryland,2012,7140620,0.0687
Maryland,2013,7303090,0.0653
Maryland,2014,7475952,0.0573
Maryland,2015,7686024,0.05
Maryland,2016,7779504,0.0428
Massachusetts,2000,5624037,0.0282
Massachusetts,2001,6135199,0.038
Massachusetts,2002,6256148,0.0522
Massachusetts,2003,6521028,0.0572
Massachusetts,2004,6883753,0.0511
Massachusetts,2005,7203922,0.048
Massachusetts,2006,7613569,0.0471
Massachusetts,2007,8053653,0.0452
Massachusetts,2008,8479345,0.053
Massachusetts,2009,8885949,0.0809
Massachusetts,2010,8479433,0.0807
Massachusetts,2011,8685894,0.0722
Massachusetts,2012,8801567,0.0671
Massachusetts,2013,9097982,0.0664
Massachusetts,2014,9407351,0.0573
Massachusetts,2015,9774884,0.048
Massachusetts,2016,9991819,0.0401
Michigan,2000,7709336,0.0364
Michigan,2001,8136476,0.0519
Michigan,2002,8402799,0.0619
Michigan,2003,8725075,0.0709
Michigan,2004,9094564,0.0697
Michigan,2005,9269314,0.0678
Michigan,2006,9400832,0.0703
Michigan,2007,9608836,0.071
Michigan,2008,9608877,0.0819
Michigan,2009,9422685,0.1314
Michigan,2010,9457233,0.1222
Michigan,2011,9198775,0.1001
Michigan,2012,9070480,0.0904
Michigan,2013,8885537,0.0873
Michigan,2014,8858564,0.0722
Michigan,2015,9040821,0.0543
Michigan,2016,9113469,0.0498
Minnesota,2000,3825732,0.0304
Minnesota,2001,3981906,0.0376
Minnesota,2002,4113812,0.0446
Minnesota,2003,4318736,0.0479
Minnesota,2004,4506036,0.0459
Minnesota,2005,4637773,0.0411
Minnesota,2006,4818788,0.0406
Minnesota,2007,5048143,0.046
Minnesota,2008,5242058,0.0541
Minnesota,2009,5815987,0.0792
Minnesota,2010,5676045,0.0742
Minnesota,2011,5644771,0.0651
Minnesota,2012,5672620,0.0565
Minnesota,2013,5826404,0.0504
Minnesota,2014,5986788,0.0427
Minnesota,2015,6257807,0.0378
Minnesota,2016,6548885,0.0386
Mississippi,2000,1524728,0.0535
Mississippi,2001,1548979,0.055
Mississippi,2002,1586661,0.0643
Mississippi,2003,1702193,0.0613
Mississippi,2004,1831472,0.0615
Mississippi,2005,1935459,0.0759
Mississippi,2006,2096028,0.0635
Mississippi,2007,2160396,0.0617
Mississippi,2008,2286231,0.0669
Mississippi,2009,2317710,0.0936
Mississippi,2010,2337184,0.101
Mississippi,2011,2238165,0.0976
Mississippi,2012,2291333,0.0881
Mississippi,2013,2274357,0.085
Mississippi,2014,2279076,0.0761
Mississippi,2015,2350872,0.0651
Mississippi,2016,2407637,0.0594
Missouri,2000,3459281,0.034
Missouri,2001,3659465,0.0451
Missouri,2002,3901665,0.0529
Missouri,2003,4087984,0.0565
Missouri,2004,4061388,0.0588
Missouri,2005,4224716,0.0542
Missouri,2006,4483151,0.0487
Missouri,2007,4743390,0.0509
Missouri,2008,5004354,0.0619
Missouri,2009,5175127,0.0904
Missouri,2010,5237387,0.0951
Missouri,2011,5100879,0.0865
Missouri,2012,5056789,0.0717
Missouri,2013,5139610,0.0678
Missouri,2014,5243167,0.0616
Missouri,2015,5387766,0.0511
Missouri,2016,5488433,0.0454
Montana,2000,613132,0.0483
Montana,2001,638218,0.0462
Montana,2002,662030,0.0456
Montana,2003,687104,0.0473
Montana,2004,703730,0.0451
Montana,2005,721019,0.0408
Montana,2006,753664,0.0332
Montana,2007,793711,0.0336
Montana,2008,831718,0.0469
Montana,2009,855803,0.0713
Montana,2010,895727,0.072
Montana,2011,902615,0.0664
Montana,2012,888206,0.058
Montana,2013,907018,0.0536
Montana,2014,949120,0.0466
Montana,2015,940488,0.0428
Montana,2016,973199,0.0431
Nebraska,2000,1188826,0.0279
Nebraska,2001,1256013,0.0314
Nebraska,2002,1338653,0.0368
Nebraska,2003,1414919,0.0394
Nebraska,2004,1471641,0.0389
Nebraska,2005,1487488,0.0379
Nebraska,2006,1570629,0.0304
Nebraska,2007,1673992,0.0293
Nebraska,2008,1784350,0.0325
Nebraska,2009,1887427,0.0465
Nebraska,2010,2089854,0.0472
Nebraska,2011,2101943,0.0441
Nebraska,2012,2247992,0.0389
Nebraska,2013,2318463,0.0368
Nebraska,2014,2371149,0.0326
Nebraska,2015,2446701,0.03
Nebraska,2016,2526973,0.0306
Nevada,2000,1114489,0.0412
Nevada,2001,1171360,0.0519
Nevada,2002,1343669,0.0569
Nevada,2003,1406660,0.0526
Nevada,2004,1544881,0.0445
Nevada,2005,1665706,0.0414
Nevada,2006,1840698,0.0405
Nevada,2007,2047045,0.046
Nevada,2008,2094491,0.0687
Nevada,2009,2145779,0.1172
Nevada,2010,2117135,0.1376
Nevada,2011,2161550,0.1331
Nevada,2012,2049362,0.116
Nevada,2013,2058538,0.0997
Nevada,2014,2104452,0.0816
Nevada,2015,2170424,0.0685
Nevada,2016,2288790,0.0579
New Hampshire,2000,902062,0.0265
New Hampshire,2001,937479,0.0339
New Hampshire,2002,1047490,0.0451
New Hampshire,2003,1119824,0.0445
New Hampshire,2004,1195488,0.038
New Hampshire,2005,1261140,0.0364
New Hampshire,2006,1332640,0.0351
New Hampshire,2007,1395619,0.0351
New Hampshire,2008,1495009,0.0374
New Hampshire,2009,1546316,0.0614
New Hampshire,2010,1612216,0.0611
New Hampshire,2011,1654129,0.0546
New Hampshire,2012,1654634,0.0545
New Hampshire,2013,1642945,0.0525
New Hampshire,2014,1682021,0.043
New Hampshire,2015,1697165,0.0341
New Hampshire,2016,1743022,0.0285
New Jersey,2000,8244717,0.0366
New Jersey,2001,8782754,0.0424
New Jersey,2002,9328162,0.0577
New Jersey,2003,10169992,0.0582
New Jersey,2004,10880932,0.0492
New Jersey,2005,11575456,0.0444
New Jersey,2006,12309954,0.0462
New Jersey,2007,13250745,0.0422
New Jersey,2008,13739017,0.0544
New Jersey,2009,13800343,0.0896
New Jersey,2010,14481471,0.0967
New Jersey,2011,14113108,0.0936
New Jersey,2012,14491817,0.0938
New Jersey,2013,15489942,0.084
New Jersey,2014,14956606,0.0673
New Jersey,2015,15339450,0.0571
New Jersey,2016,15831343,0.0493
New Mexico,2000,1048533,0.0502
New Mexico,2001,1096488,0.0497
New Mexico,2002,1195658,0.0549
New Mexico,2003,1239571,0.0589
New Mexico,2004,1340535,0.0555
New Mexico,2005,1395996,0.0522
New Mexico,2006,1500318,0.042
New Mexico,2007,1610295,0.036
New Mexico,2008,1732652,0.0428
New Mexico,2009,1807514,0.0708
New Mexico,2010,1800983,0.0778
New Mexico,2011,1744548,0.0724
New Mexico,2012,1688871,0.0698
New Mexico,2013,1709797,0.0691
New Mexico,2014,1709599,0.0659
New Mexico,2015,1773801,0.0662
New Mexico,2016,1733158,0.0675
New York,2000,19856637,0.0452
New York,2001,22052316,0.0489
New York,2002,23167459,0.062
New York,2003,24786376,0.064
New York,2004,25761741,0.0581
New York,2005,27866708,0.0496
New York,2006,29589517,0.0451
New York,2007,31465706,0.0444
New York,2008,33446544,0.0539
New York,2009,35195372,0.0838
New York,2010,36628097,0.0872
New York,2011,37834196,0.0835
New York,2012,38431932,0.0862
New York,2013,38756656,0.0781
New York,2014,40168920,0.0628
New York,2015,41954260,0.0525
New York,2016,43964520,0.0487
North Carolina,2000,4854623,0.0375
North Carolina,2001,5187906,0.0563
North Carolina,2002,5339340,0.0694
North Carolina,2003,5517870,0.0671
North Carolina,2004,5585476,0.0587
North Carolina,2005,6160224,0.056
North Carolina,2006,6342589,0.0512
North Carolina,2007,6987589,0.051
North Carolina,2008,7229214,0.0616
North Carolina,2009,7943541,0.1104
North Carolina,2010,7637844,0.1075
North Carolina,2011,7566249,0.1026
North Carolina,2012,7521325,0.0951
North Carolina,2013,7681386,0.0776
North Carolina,2014,7573296,0.0612
North Carolina,2015,7960222,0.0567
North Carolina,2016,8060544,0.0509
North Dakota,2000,402602,0.0296
North Dakota,2001,419201,0.0284
North Dakota,2002,435631,0.0339
North Dakota,2003,448720,0.0346
North Dakota,2004,481403,0.0338
North Dakota,2005,501563,0.0331
North Dakota,2006,513113,0.0312
North Dakota,2007,523778,0.0303
North Dakota,2008,552250,0.0307
North Dakota,2009,579830,0.0395
North Dakota,2010,627378,0.037
North Dakota,2011,660944,0.0334
North Dakota,2012,685786,0.0293
North Dakota,2013,718970,0.0289
North Dakota,2014,758669,0.0262
North Dakota,2015,825445,0.0279
North Dakota,2016,867650,0.031
Ohio,2000,7497388,0.041
Ohio,2001,8001840,0.0438
Ohio,2002,8477091,0.0579
Ohio,2003,8958790,0.0621
Ohio,2004,9406363,0.0626
Ohio,2005,9700668,0.0594
Ohio,2006,10048571,0.0539
Ohio,2007,10202242,0.0562
Ohio,2008,10494471,0.0655
Ohio,2009,10734314,0.1016
Ohio,2010,10976072,0.1029
Ohio,2011,11074360,0.0883
Ohio,2012,10861218,0.0739
Ohio,2013,10800145,0.0745
Ohio,2014,11350255,0.058
Ohio,2015,11620080,0.0495
Ohio,2016,12247509,0.0505
Oklahoma,2000,1928222,0.0299
Oklahoma,2001,2119420,0.0364
Oklahoma,2002,2193731,0.0462
Oklahoma,2003,2158574,0.0539
Oklahoma,2004,2141737,0.0472
Oklahoma,2005,2303527,0.0435
Oklahoma,2006,2437935,0.039
Oklahoma,2007,2688963,0.0397
Oklahoma,2008,2773416,0.0359
Oklahoma,2009,2836912,0.0656
Oklahoma,2010,2900568,0.0652
Oklahoma,2011,2866601,0.0559
Oklahoma,2012,2736786,0.0509
Oklahoma,2013,2800189,0.0513
Oklahoma,2014,2833650,0.0434
Oklahoma,2015,3000894,0.0429
Oklahoma,2016,3047217,0.0464
Oregon,2000,2288931,0.052
Oregon,2001,2435402,0.0638
Oregon,2002,2475697,0.0749
Oregon,2003,2458415,0.0801
Oregon,2004,2498566,0.0736
Oregon,2005,2671228,0.0618
Oregon,2006,2834418,0.0537
Oregon,2007,2999104,0.0516
Oregon,2008,3217111,0.0623
Oregon,2009,3291310,0.1083
Oregon,2010,3246437,0.1073
Oregon,2011,3261190,0.096
Oregon,2012,3250376,0.0883
Oregon,2013,3261733,0.0777
Oregon,2014,3437466,0.0666
Oregon,2015,3650855,0.0547
Oregon,2016,3834741,0.0473
Pennsylvania,2000,8818088,0.0422
Pennsylvania,2001,9182658,0.0479
Pennsylvania,2002,9673879,0.0556
Pennsylvania,2003,10151195,0.0568
Pennsylvania,2004,10695295,0.0538
Pennsylvania,2005,11284717,0.05
Pennsylvania,2006,11675380,0.0469
Pennsylvania,2007,11994620,0.0455
Pennsylvania,2008,12375013,0.0533
Pennsylvania,2009,12803821,0.0797
Pennsylvania,2010,13442543,0.0821
Pennsylvania,2011,13761915,0.0776
Pennsylvania,2012,13450420,0.0765
Pennsylvania,2013,15456205,0.0713
Pennsylvania,2014,15352999,0.0593
Pennsylvania,2015,16058338,0.054
Pennsylvania,2016,16717308,0.0533
Rhode Island,2000,845667,0.04
Rhode Island,2001,920848,0.0445
Rhode Island,2002,964169,0.051
Rhode Island,2003,971700,0.0556
Rhode Island,2004,1034632,0.0525
Rhode Island,2005,1023496,0.0513
Rhode Island,2006,1120778,0.0523
Rhode Island,2007,1177636,0.051
Rhode Island,2008,1229747,0.0757
Rhode Island,2009,1224158,0.1143
Rhode Island,2010,1238257,0.1164
Rhode Island,2011,1260021,0.1102
Rhode Island,2012,1272285,0.1023
Rhode Island,2013,1265936,0.0948
Rhode Island,2014,1277445,0.0777
Rhode Island,2015,1322055,0.0603
Rhode Island,2016,1340088,0.052
South Carolina,2000,2426139,0.0371
South Carolina,2001,2660503,0.0529
South Carolina,2002,2832106,0.0644
South Carolina,2003,2888468,0.072
South Carolina,2004,2971895,0.0744
South Carolina,2005,3134658,0.0731
South Carolina,2006,3310899,0.0686
South Carolina,2007,3481608,0.0606
South Carolina,2008,3745507,0.0728
South Carolina,2009,3854229,0.1142
South Carolina,2010,3797945,0.1132
South Carolina,2011,3689782,0.1042
South Carolina,2012,3749691,0.0901
South Carolina,2013,3933177,0.0744
South Carolina,2014,4035914,0.0628
South Carolina,2015,4123140,0.059
South Carolina,2016,4274682,0.0489
South Dakota,2000,443779,0.0254
South Dakota,2001,471683,0.03
South Dakota,2002,485846,0.0323
South Dakota,2003,499480,0.0347
South Dakota,2004,521961,0.036
South Dakota,2005,539413,0.0356
South Dakota,2006,552199,0.0299
South Dakota,2007,573916,0.0284
South Dakota,2008,609848,0.0308
South Dakota,2009,645912,0.0457
South Dakota,2010,660064,0.0492
South Dakota,2011,661519,0.046
South Dakota,2012,649023,0.0405
South Dakota,2013,663258,0.0372
South Dakota,2014,696235,0.0334
South Dakota,2015,709363,0.0305
South Dakota,2016,730176,0.0301
Tennessee,2000,3166208,0.0387
Tennessee,2001,3282993,0.0452
Tennessee,2002,3478604,0.0512
Tennessee,2003,3621601,0.0552
Tennessee,2004,3843346,0.0534
Tennessee,2005,4120045,0.0553
Tennessee,2006,4248091,0.0526
Tennessee,2007,4473035,0.0464
Tennessee,2008,4709467,0.0649
Tennessee,2009,4809809,0.1014
Tennessee,2010,4934044,0.0983
Tennessee,2011,4947165,0.0912
Tennessee,2012,5151260,0.0796
Tennessee,2013,5191269,0.0775
Tennessee,2014,5296570,0.0661
Tennessee,2015,5343272,0.0558
Tennessee,2016,5401812,0.0474
Texas,2000,15018072,0.0438
Texas,2001,15916451,0.0497
Texas,2002,16826484,0.0634
Texas,2003,18009879,0.0673
Texas,2004,18291531,0.0602
Texas,2005,18950703,0.0547
Texas,2006,20299749,0.0498
Texas,2007,21061312,0.0438
Texas,2008,22845539,0.0486
Texas,2009,23895853,0.0754
Texas,2010,25097921,0.0819
Texas,2011,25155007,0.0801
Texas,2012,23902458,0.0668
Texas,2013,24226519,0.0631
Texas,2014,25364709,0.0518
Texas,2015,26745844,0.0449
Texas,2016,27862199,0.0463
Utah,2000,1355794,0.0333
Utah,2001,1438459,0.0437
Utah,2002,1534954,0.0567
Utah,2003,1508566,0.0555
Utah,2004,1552853,0.0501
Utah,2005,1632553,0.0405
Utah,2006,1709307,0.0285
Utah,2007,1816456,0.0257
Utah,2008,2068264,0.0334
Utah,2009,2169434,0.0725
Utah,2010,2117551,0.0794
Utah,2011,2157337,0.0705
Utah,2012,2161779,0.0478
Utah,2013,2361179,0.0421
Utah,2014,2336613,0.0363
Utah,2015,2367650,0.0354
Utah,2016,2591600,0.0334
Vermont,2000,555740,0.0281
Vermont,2001,595191,0.033
Vermont,2002,628188,0.0384
Vermont,2003,662999,0.0437
Vermont,2004,700068,0.0368
Vermont,2005,739981,0.0346
Vermont,2006,763591,0.037
Vermont,2007,800453,0.0393
Vermont,2008,831132,0.0453
Vermont,2009,859433,0.062
Vermont,2010,890606,0.0633
Vermont,2011,888388,0.0556
Vermont,2012,904254,0.0482
Vermont,2013,935593,0.0442
Vermont,2014,955495,0.04
Vermont,2015,983532,0.0354
Vermont,2016,1013209,0.0313
Virginia,2000,4823780,0.0227
Virginia,2001,5142049,0.033
Virginia,2002,5373701,0.0436
Virginia,2003,5661291,0.0433
Virginia,2004,6006830,0.0409
Virginia,2005,6565022,0.0384
Virginia,2006,7024659,0.0332
Virginia,2007,7630837,0.0329
Virginia,2008,8003167,0.0426
Virginia,2009,8194237,0.0684
Virginia,2010,8049137,0.0732
Virginia,2011,7861076,0.0657
Virginia,2012,8123166,0.0594
Virginia,2013,8445746,0.0558
Virginia,2014,8464947,0.0512
Virginia,2015,8755896,0.0439
Virginia,2016,8944614,0.0398
Washington,2000,3818756,0.0511
Washington,2001,3984476,0.0601
Washington,2002,4182265,0.0708
Washington,2003,4332487,0.0721
Washington,2004,4446860,0.063
Washington,2005,4629347,0.0561
Washington,2006,4826779,0.0498
Washington,2007,5148806,0.046
Washington,2008,5561706,0.0525
Washington,2009,5984072,0.0829
Washington,2010,5934710,0.0915
Washington,2011,6007184,0.0853
Washington,2012,5866729,0.0765
Washington,2013,5911337,0.0664
Washington,2014,6267816,0.0593
Washington,2015,6508964,0.0545
Washington,2016,7087365,0.0518
West Virginia,2000,1271988,0.0558
West Virginia,2001,1306105,0.0539
